Match_id,Team,Opposite_Team,Innings,Batsman,Dismissal Type,Fielder,Bowler,Runs,Balls,Boundaries,Sixes,StrikeRate
41,SH,RCB,2,Nitish Reddy,Bowled,-,Karn Sharma,13,13,0,1,100.00
41,SH,RCB,2,Heinrich Klaasen (wk),Catch,Green,Swapnil Singh,7,3,0,1,233.33
41,SH,RCB,2,Shahbaz Ahmed,Not out,-,-,40,37,1,1,108.11
41,SH,RCB,2,Abdul Samad,Caught and Bowled,-,Karn Sharma,10,6,0,1,166.67
41,SH,RCB,2,Pat Cummins (c),Catch,Siraj,Green,31,15,1,3,206.67
41,SH,RCB,2,Bhuvneshwar Kumar,Catch,Siraj,Green,13,13,3,0,100.00
41,SH,RCB,2,Jaydev Unadkat,Not out,-,-,8,10,1,0,80.00
42,PK,KKR,2,Prabhsimran Singh,Run out,Narine,-,54,20,4,5,270.00
42,PK,KKR,2,Jonny Bairstow,Not out,-,-,108,48,8,9,225.00
42,PK,KKR,2,Rilee Rossouw,Catch,Shreyas Iyer,Narine,26,16,1,2,162.50
42,PK,KKR,2,Shashank Singh,Not out,-,-,68,28,2,8,242.86
43,M,DC,2,Ishan Kishan (wk),Catch,Axar,Mukesh Kumar,20,14,4,0,142.86
43,M,DC,2,Rohit Sharma,Catch,Shai Hope,Khaleel Ahmed,8,8,1,0,100.00
43,M,DC,2,Suryakumar Yadav,Catch,Williams,Khaleel Ahmed,26,13,3,2,200.00
43,M,DC,2,Tilak Varma,Run out,(sub)Sumit Kumar/Pant,-,63,32,4,4,196.88
43,M,DC,2,Hardik Pandya (c),Catch,Mukesh Kumar,Rasikh Salam,46,24,4,3,191.67
43,M,DC,2,Nehal Wadhera,Catch,Pant,Rasikh Salam,4,2,1,0,200.00
43,M,DC,2,Tim David,lbw,-,Mukesh Kumar,37,17,2,3,217.65
43,M,DC,2,Mohammad Nabi,Catch,Shai Hope,Rasikh Salam,7,4,0,1,175.00
43,M,DC,2,Piyush Chawla,Catch,Shai Hope,Mukesh Kumar,10,4,1,1,250.00
43,M,DC,2,Luke Wood,Not out,-,-,9,3,0,1,300.00
44,RR,LSG,2,Yashasvi Jaiswal,Catch,Ravi Bishnoi,Stoinis,24,18,3,1,133.33
44,RR,LSG,2,Jos Buttler,Bowled,-,Yash Thakur,34,18,4,1,188.89
44,RR,LSG,2,Sanju Samson (c & wk),Not out,-,-,71,33,7,4,215.15
44,RR,LSG,2,Riyan Parag,Catch,Ayush Badoni,Amit Mishra,14,11,0,1,127.27
44,RR,LSG,2,Dhruv Jurel,Not out,-,-,52,34,5,2,152.94
45,RCB,GT,2,Virat Kohli,Not out,-,-,70,44,6,3,159.09
45,RCB,GT,2,Faf du Plessis (c),Catch,(sub)Vijay Shankar,Sai Kishore,24,12,1,3,200.00
45,RCB,GT,2,Will Jacks,Not out,-,-,100,41,5,10,243.90
46,SH,CSK,2,Travis Head,Catch,Daryl Mitchell,Tushar Deshpande,13,7,1,1,185.71
46,SH,CSK,2,Abhishek Sharma,Catch,Daryl Mitchell,Tushar Deshpande,15,9,1,1,166.67
46,SH,CSK,2,Anmolpreet Singh,Catch,Moeen,Tushar Deshpande,0,1,0,0,0.00
46,SH,CSK,2,Aiden Markram,Bowled,-,Matheesha Pathirana,32,26,4,0,123.08
46,SH,CSK,2,Nitish Reddy,Catch,Dhoni,Ravindra Jadeja,15,15,0,0,100.00
46,SH,CSK,2,Heinrich Klaasen (wk),Catch,Daryl Mitchell,Matheesha Pathirana,20,21,0,1,95.24
46,SH,CSK,2,Abdul Samad,Catch,(sub)Sameer Rizvi,Thakur,19,18,1,1,105.56
46,SH,CSK,2,Shahbaz Ahmed,Catch,Daryl Mitchell,Mustafizur,7,5,1,0,140.00
46,SH,CSK,2,Pat Cummins (c),Catch,Daryl Mitchell,Tushar Deshpande,5,7,1,0,71.43
46,SH,CSK,2,Bhuvneshwar Kumar,Not out,-,-,4,3,0,0,133.33
46,SH,CSK,2,Jaydev Unadkat,Catch,Moeen,Mustafizur,1,2,0,0,50.00
47,KKR,DC,2,Philip Salt (wk),Bowled,-,Axar,68,33,7,5,206.06
47,KKR,DC,2,Sunil Narine,Catch,Jake Fraser-McGurk,Axar,15,10,3,0,150.00
47,KKR,DC,2,Rinku Singh,Catch,Kuldeep Yadav,Williams,11,11,1,0,100.00
47,KKR,DC,2,Shreyas Iyer (c),Not out,-,-,33,23,3,1,143.48
47,KKR,DC,2,Venkatesh Iyer,Not out,-,-,26,23,2,1,113.04
48,LSG,M,2,KL Rahul (c & wk),Catch,Nabi,Hardik Pandya,28,22,3,1,127.27
48,LSG,M,2,Arshin Kulkarni,lbw,-,N Thushara,0,1,0,0,0.00
48,LSG,M,2,Marcus Stoinis,Catch,Tilak Varma,Nabi,62,45,7,2,137.78
48,LSG,M,2,Deepak Hooda,Catch,Bumrah,Hardik Pandya,18,18,2,0,100.00
48,LSG,M,2,Nicholas Pooran,Not out,-,-,14,14,1,0,100.00
48,LSG,M,2,Ashton Turner,Bowled,-,Gerald Coetzee,5,9,0,0,55.56
48,LSG,M,2,Ayush Badoni,Run out,(sub)Naman Dhir/Ishan Kishan,-,6,6,1,0,100.00
48,LSG,M,2,Krunal Pandya,Not out,-,-,1,1,0,0,100.00
49,PK,CSK,2,Prabhsimran Singh,Catch,Ruturaj Gaikwad,Richard Gleeson,13,10,1,1,130.00
49,PK,CSK,2,Jonny Bairstow,Catch,Dhoni,Shivam Dube,46,30,7,1,153.33
49,PK,CSK,2,Rilee Rossouw,Bowled,-,Thakur,43,23,5,2,186.96
49,PK,CSK,2,Shashank Singh,Not out,-,-,25,26,1,1,96.15
49,PK,CSK,2,Sam Curran (c),Not out,-,-,26,20,3,0,130.00
50,RR,SH,2,Yashasvi Jaiswal,Bowled,-,T Natarajan,67,40,7,2,167.50
50,RR,SH,2,Jos Buttler,Catch,Marco Jansen,Bhuvneshwar,0,1,0,0,0.00
50,RR,SH,2,Sanju Samson (c & wk),Bowled,-,Bhuvneshwar,0,3,0,0,0.00
50,RR,SH,2,Riyan Parag,Catch,Marco Jansen,Cummins,77,49,8,4,157.14
50,RR,SH,2,Shimron Hetmyer,Catch,Marco Jansen,T Natarajan,13,9,1,1,144.44
50,RR,SH,2,Rovman Powell,lbw,-,Bhuvneshwar,27,15,3,1,180.00
50,RR,SH,2,Dhruv Jurel,Catch,Abhishek Sharma,Cummins,1,3,0,0,33.33
50,RR,SH,2,Ravichandran Ashwin,Not out,-,-,2,2,0,0,100.00
51,M,KKR,2,Ishan Kishan (wk),Bowled,-,Starc,13,7,1,1,185.71
51,M,KKR,2,Rohit Sharma,Catch,Manish Pandey,Narine,11,12,0,1,91.67
51,M,KKR,2,Naman Dhir,Bowled,-,Chakaravarthy,11,11,2,0,100.00
51,M,KKR,2,Suryakumar Yadav,Catch,Salt,Russell,56,35,6,2,160.00
51,M,KKR,2,Tilak Varma,Catch,Narine,Chakaravarthy,4,6,0,0,66.67
51,M,KKR,2,Nehal Wadhera,Bowled,-,Narine,6,11,1,0,54.55
51,M,KKR,2,Hardik Pandya (c),Catch,Manish Pandey,Russell,1,3,0,0,33.33
51,M,KKR,2,Tim David,Catch,Shreyas Iyer,Starc,24,20,1,1,120.00
51,M,KKR,2,Gerald Coetzee,Bowled,-,Starc,8,7,0,1,114.29
51,M,KKR,2,Piyush Chawla,Catch,Narine,Starc,0,1,0,0,0.00
51,M,KKR,2,Jasprit Bumrah,Not out,-,-,1,1,0,0,100.00
52,RCB,GT,2,Virat Kohli,Catch,W Saha,Noor Ahmad,42,27,2,4,155.56
52,RCB,GT,2,Faf du Plessis (c),Catch,Shahrukh Khan,Joshua Little,64,23,10,3,278.26
52,RCB,GT,2,Will Jacks,Catch,Shahrukh Khan,Noor Ahmad,1,3,0,0,33.33
52,RCB,GT,2,Rajat Patidar,Catch,David Miller,Joshua Little,2,3,0,0,66.67
52,RCB,GT,2,Glenn Maxwell,Catch,David Miller,Joshua Little,4,3,1,0,133.33
52,RCB,GT,2,Cameron Green,Catch,Shahrukh Khan,Joshua Little,1,2,0,0,50.00
52,RCB,GT,2,Dinesh Karthik (wk),Not out,-,-,21,12,3,0,175.00
52,RCB,GT,2,Swapnil Singh,Not out,-,-,15,9,2,1,166.67
53,PK,CSK,2,Prabhsimran Singh,Catch,(sub)Sameer Rizvi,Ravindra Jadeja,30,23,2,2,130.43
53,PK,CSK,2,Jonny Bairstow,Bowled,-,Tushar Deshpande,7,6,1,0,116.67
53,PK,CSK,2,Rilee Rossouw,Bowled,-,Tushar Deshpande,0,3,0,0,0.00
53,PK,CSK,2,Shashank Singh,Catch,Simarjeet Singh,Santner,27,20,4,0,135.00
53,PK,CSK,2,Sam Curran (c),Catch,Santner,Ravindra Jadeja,7,11,0,0,63.64
53,PK,CSK,2,Jitesh Sharma (wk),Catch,Dhoni,Simarjeet Singh,0,1,0,0,0.00
53,PK,CSK,2,Ashutosh Sharma,Catch,Simarjeet Singh,Ravindra Jadeja,3,10,0,0,30.00
53,PK,CSK,2,Harpreet Brar,Not out,-,-,17,13,2,0,130.77
53,PK,CSK,2,Harshal Patel,Catch,(sub)Sameer Rizvi,Simarjeet Singh,12,13,1,1,92.31
53,PK,CSK,2,Rahul Chahar,Bowled,-,Thakur,16,10,2,1,160.00
53,PK,CSK,2,Kagiso Rabada,Not out,-,-,11,10,0,1,110.00
54,LSG,KKR,2,KL Rahul (c & wk),Catch,Ramandeep Singh,Harshit Rana,25,21,3,0,119.05
54,LSG,KKR,2,Arshin Kulkarni,Catch,Ramandeep Singh,Starc,9,7,2,0,128.57
54,LSG,KKR,2,Marcus Stoinis,Catch,Harshit Rana,Russell,36,21,4,2,171.43
54,LSG,KKR,2,Deepak Hooda,lbw,-,Chakaravarthy,5,3,1,0,166.67
54,LSG,KKR,2,Nicholas Pooran,Catch,Salt,Russell,10,8,0,1,125.00
54,LSG,KKR,2,Ayush Badoni,Catch,Starc,Narine,15,12,0,1,125.00
54,LSG,KKR,2,Ashton Turner,Caught and Bowled,-,Chakaravarthy,16,9,0,2,177.78
54,LSG,KKR,2,Krunal Pandya,Catch,Salt,Harshit Rana,5,6,0,0,83.33
54,LSG,KKR,2,Yudhvir Singh Charak,Catch,Russell,Chakaravarthy,7,7,0,1,100.00
54,LSG,KKR,2,Ravi Bishnoi,lbw,-,Harshit Rana,2,3,0,0,66.67
54,LSG,KKR,2,Naveen-ul-Haq,Not out,-,-,0,0,0,0,0.00
55,M,SH,2,Ishan Kishan (wk),Catch,Mayank Agarwal,Marco Jansen,9,7,2,0,128.57
55,M,SH,2,Rohit Sharma,Catch,Klaasen,Cummins,4,5,1,0,80.00
55,M,SH,2,Naman Dhir,Catch,Marco Jansen,Bhuvneshwar,0,9,0,0,0.00
55,M,SH,2,Suryakumar Yadav,Not out,-,-,102,51,12,6,200.00
55,M,SH,2,Tilak Varma,Not out,-,-,37,32,6,0,115.62
56,RR,DC,2,Yashasvi Jaiswal,Catch,Axar,Khaleel Ahmed,4,2,1,0,200.00
56,RR,DC,2,Jos Buttler,Bowled,-,Axar,19,17,2,1,111.76
56,RR,DC,2,Sanju Samson (c & wk),Catch,Shai Hope,Mukesh Kumar,86,46,8,6,186.96
56,RR,DC,2,Riyan Parag,Bowled,-,Rasikh Salam,27,22,1,3,122.73
56,RR,DC,2,Shubham Dubey,Catch,Tristan Stubbs,Khaleel Ahmed,25,12,2,2,208.33
56,RR,DC,2,Rovman Powell,Bowled,-,Mukesh Kumar,13,10,1,1,130.00
56,RR,DC,2,Donovan Ferreira,lbw,-,Kuldeep Yadav,1,3,0,0,33.33
56,RR,DC,2,Ravichandran Ashwin,Catch,Shai Hope,Kuldeep Yadav,2,3,0,0,66.67
56,RR,DC,2,Trent Boult,Not out,-,-,2,3,0,0,66.67
56,RR,DC,2,Avesh Khan,Not out,-,-,7,3,1,0,233.33
57,SH,LSG,2,Abhishek Sharma,Not out,-,-,75,28,8,6,267.86
57,SH,LSG,2,Travis Head,Not out,-,-,89,30,8,8,296.67
58,PK,RCB,2,Prabhsimran Singh,lbw,-,Swapnil Singh,6,4,1,0,150.00
58,PK,RCB,2,Jonny Bairstow (wk),Catch,du Plessis,Lockie Ferguson,27,16,4,1,168.75
58,PK,RCB,2,Rilee Rossouw,Catch,Will Jacks,Karn Sharma,61,27,9,3,225.93
58,PK,RCB,2,Shashank Singh,Run out,Kohli,-,37,19,4,2,194.74
58,PK,RCB,2,Jitesh Sharma,Bowled,-,Karn Sharma,5,4,1,0,125.00
58,PK,RCB,2,Liam Livingstone,Catch,Karn Sharma,Swapnil Singh,0,2,0,0,0.00
58,PK,RCB,2,Sam Curran (c),Bowled,-,Lockie Ferguson,22,16,2,0,137.50
58,PK,RCB,2,Ashutosh Sharma,lbw,-,Siraj,8,5,0,1,160.00
58,PK,RCB,2,Harshal Patel,Catch,Lockie Ferguson,Siraj,0,1,0,0,0.00
58,PK,RCB,2,Rahul Chahar,Not out,-,-,5,5,1,0,100.00
58,PK,RCB,2,Arshdeep Singh,Catch,Karn Sharma,Siraj,4,3,1,0,133.33
59,CSK,GT,2,Ajinkya Rahane,Catch,Rahul Tewatia,Warrier,1,5,0,0,20.00
59,CSK,GT,2,Rachin Ravindra,Run out,David Miller,-,1,2,0,0,50.00
59,CSK,GT,2,Ruturaj Gaikwad (c),Catch,Rashid Khan,Umesh,0,3,0,0,0.00
59,CSK,GT,2,Daryl Mitchell,Catch,Shahrukh Khan,Mohit Sharma,63,34,7,3,185.29
59,CSK,GT,2,Moeen Ali,Catch,Noor Ahmad,Mohit Sharma,56,36,4,4,155.56
59,CSK,GT,2,Shivam Dube,Catch,Noor Ahmad,Mohit Sharma,21,13,2,1,161.54
59,CSK,GT,2,Ravindra Jadeja,Catch,David Miller,Rashid Khan,18,10,2,1,180.00
59,CSK,GT,2,MS Dhoni (wk),Not out,-,-,26,11,1,3,236.36
59,CSK,GT,2,Mitchell Santner,Bowled,-,Rashid Khan,0,2,0,0,0.00
59,CSK,GT,2,Shardul Thakur,Not out,-,-,3,4,0,0,75.00
60,M,KKR,2,Ishan Kishan (wk),Catch,Rinku Singh,Narine,40,22,5,2,181.82
60,M,KKR,2,Rohit Sharma,Catch,Narine,Chakaravarthy,19,24,1,1,79.17
60,M,KKR,2,Suryakumar Yadav,Catch,Ramandeep Singh,Russell,11,14,1,0,78.57
60,M,KKR,2,Tilak Varma,Catch,Salt,Harshit Rana,32,17,5,1,188.24
60,M,KKR,2,Hardik Pandya (c),Catch,Vaibhav Arora,Chakaravarthy,2,4,0,0,50.00
60,M,KKR,2,Tim David,Catch,Shreyas Iyer,Russell,0,3,0,0,0.00
60,M,KKR,2,Nehal Wadhera,Run out,Starc/Salt,-,3,3,0,0,100.00
60,M,KKR,2,Naman Dhir,Catch,Rinku Singh,Harshit Rana,17,6,1,2,283.33
60,M,KKR,2,Anshul Kamboj,Not out,-,-,2,2,0,0,100.00
60,M,KKR,2,Piyush Chawla,Not out,-,-,1,2,0,0,50.00
61,CSK,RR,2,Rachin Ravindra,Caught and Bowled,-,Ashwin,27,18,1,2,150.00
61,CSK,RR,2,Ruturaj Gaikwad (c),Not out,-,-,42,41,1,2,102.44
61,CSK,RR,2,Daryl Mitchell,lbw,-,Chahal,22,13,4,0,169.23
61,CSK,RR,2,Moeen Ali,Catch,Avesh Khan,Nandre Burger,10,13,0,0,76.92
61,CSK,RR,2,Shivam Dube,Catch,Riyan Parag,Ashwin,18,11,2,1,163.64
61,CSK,RR,2,,,,,5,7,0,0,71.43
61,CSK,RR,2,Sameer Rizvi,Not out,-,-,15,8,3,0,187.50
62,DC,RCB,2,David Warner,Catch,Will Jacks,Swapnil Singh,1,2,0,0,50.00
62,DC,RCB,2,Jake Fraser-McGurk,Run out,Yash Dayal,-,21,8,2,2,262.50
62,DC,RCB,2,Abishek Porel (wk),Catch,Lockie Ferguson,Yash Dayal,2,3,0,0,66.67
62,DC,RCB,2,Shai Hope,Catch,Karn Sharma,Lockie Ferguson,29,23,4,0,126.09
62,DC,RCB,2,Kumar Kushagra,lbw,-,Siraj,2,3,0,0,66.67
62,DC,RCB,2,Axar Patel (c),Catch,du Plessis,Yash Dayal,57,39,5,3,146.15
62,DC,RCB,2,Tristan Stubbs,Run out,Green,-,3,4,0,0,75.00
62,DC,RCB,2,Rasikh Dar Salam,Catch,Will Jacks,Green,10,12,1,0,83.33
62,DC,RCB,2,Kuldeep Yadav,Bowled,-,Yash Dayal,6,10,0,0,60.00
62,DC,RCB,2,Mukesh Kumar,Catch,Lomror,Lockie Ferguson,3,7,0,0,42.86
62,DC,RCB,2,Ishant Sharma,Not out,-,-,0,4,0,0,0.00
64,LSG,DC,2,Quinton de Kock (wk),Catch,Mukesh Kumar,Ishant,12,8,2,0,150.00
64,LSG,DC,2,KL Rahul (c),Catch,Mukesh Kumar,Ishant,5,3,1,0,166.67
64,LSG,DC,2,Marcus Stoinis,Stump,Pant,Axar,5,7,1,0,71.43
64,LSG,DC,2,Deepak Hooda,lbw,-,Ishant,0,2,0,0,0.00
64,LSG,DC,2,Nicholas Pooran,Catch,Axar,Mukesh Kumar,61,27,6,4,225.93
64,LSG,DC,2,Ayush Badoni,Catch,Gulbadin,Tristan Stubbs,6,9,0,0,66.67
64,LSG,DC,2,Krunal Pandya,Stump,Pant,Kuldeep Yadav,18,18,2,0,100.00
64,LSG,DC,2,Arshad Khan,Not out,-,-,58,33,3,5,175.76
64,LSG,DC,2,Yudhvir Singh Charak,Catch,Shai Hope,Khaleel Ahmed,14,7,1,1,200.00
64,LSG,DC,2,Ravi Bishnoi,Run out,Jake Fraser-McGurk,-,2,2,0,0,100.00
64,LSG,DC,2,Naveen-ul-Haq,Not out,-,-,2,4,0,0,50.00
65,PK,RR,2,Prabhsimran Singh,Catch,Chahal,Boult,6,4,1,0,150.00
65,PK,RR,2,Jonny Bairstow (wk),Catch,Riyan Parag,Chahal,14,22,1,0,63.64
65,PK,RR,2,Rilee Rossouw,Catch,Yashasvi Jaiswal,Avesh Khan,22,13,5,0,169.23
65,PK,RR,2,Shashank Singh,lbw,-,Avesh Khan,0,2,0,0,0.00
65,PK,RR,2,Sam Curran (c),Not out,-,-,63,41,5,3,153.66
65,PK,RR,2,Jitesh Sharma,Catch,Riyan Parag,Chahal,22,20,0,2,110.00
65,PK,RR,2,Ashutosh Sharma,Not out,-,-,17,11,1,1,154.55
67,M,LSG,2,Rohit Sharma,Catch,Mohsin Khan,Ravi Bishnoi,68,38,10,3,178.95
67,M,LSG,2,Dewald Brevis,Catch,Krunal Pandya,Naveen-ul-Haq,23,20,1,2,115.00
67,M,LSG,2,Suryakumar Yadav,Catch,Ravi Bishnoi,Krunal Pandya,0,3,0,0,0.00
67,M,LSG,2,Ishan Kishan (wk),Bowled,-,Naveen-ul-Haq,14,15,1,0,93.33
67,M,LSG,2,Hardik Pandya (c),Catch,Naveen-ul-Haq,Mohsin Khan,16,13,1,1,123.08
67,M,LSG,2,Nehal Wadhera,Catch,Krunal Pandya,Ravi Bishnoi,1,3,0,0,33.33
67,M,LSG,2,Naman Dhir,Not out,-,-,62,28,4,5,221.43
67,M,LSG,2,Romario Shepherd,Not out,-,-,1,1,0,0,100.00
68,CSK,RCB,2,Ruturaj Gaikwad (c),Catch,Yash Dayal,Maxwell,0,1,0,0,0.00
68,CSK,RCB,2,Rachin Ravindra,Run out,Swapnil Singh/Karthik,-,61,37,5,3,164.86
68,CSK,RCB,2,Daryl Mitchell,Catch,Kohli,Yash Dayal,4,6,0,0,66.67
68,CSK,RCB,2,Ajinkya Rahane,Catch,du Plessis,Lockie Ferguson,33,22,3,1,150.00
68,CSK,RCB,2,Shivam Dube,Catch,Lockie Ferguson,Green,7,15,0,0,46.67
68,CSK,RCB,2,Ravindra Jadeja,Not out,-,-,42,22,3,3,190.91
68,CSK,RCB,2,Mitchell Santner,Catch,du Plessis,Siraj,3,4,0,0,75.00
68,CSK,RCB,2,MS Dhoni (wk),Catch,Swapnil Singh,Yash Dayal,25,13,3,1,192.31
68,CSK,RCB,2,Shardul Thakur,Not out,-,-,1,2,0,0,50.00
69,SH,PK,2,Travis Head,Bowled,-,Arshdeep Singh,0,1,0,0,0.00
69,SH,PK,2,Abhishek Sharma,Catch,Shivam Singh,Shashank Singh,66,28,5,6,235.71
69,SH,PK,2,Rahul Tripathi,Catch,Arshdeep Singh,Harshal Patel,33,18,4,2,183.33
69,SH,PK,2,Nitish Reddy,Catch,Shivam Singh,Harshal Patel,37,25,1,3,148.00
69,SH,PK,2,Heinrich Klaasen (wk),Bowled,-,Harpreet Brar,42,26,3,2,161.54
69,SH,PK,2,Shahbaz Ahmed,Catch,Shashank Singh,Arshdeep Singh,3,6,0,0,50.00
69,SH,PK,2,Abdul Samad,Not out,-,-,11,8,0,1,137.50
69,SH,PK,2,Sanvir Singh,Not out,-,-,6,4,1,0,150.00
71,KKR,SH,2,Rahmanullah Gurbaz (wk),Catch,V Viyaskanth,T Natarajan,23,14,2,2,164.29
71,KKR,SH,2,Sunil Narine,Catch,V Viyaskanth,Cummins,21,16,4,0,131.25
71,KKR,SH,2,Venkatesh Iyer,Not out,-,-,51,28,5,4,182.14
71,KKR,SH,2,Shreyas Iyer (c),Not out,-,-,58,24,5,4,241.67
72,RR,RCB,2,Yashasvi Jaiswal,Catch,Karthik,Green,45,30,8,0,150.00
72,RR,RCB,2,Tom Kohler-Cadmore,Bowled,-,Lockie Ferguson,20,15,4,0,133.33
72,RR,RCB,2,Sanju Samson (c & wk),Stump,Karthik,Karn Sharma,17,13,0,1,130.77
72,RR,RCB,2,Riyan Parag,Bowled,-,Siraj,36,26,2,2,138.46
72,RR,RCB,2,Dhruv Jurel,Run out,Kohli/Green,-,8,8,1,0,100.00
72,RR,RCB,2,Shimron Hetmyer,Catch,du Plessis,Siraj,26,14,3,1,185.71
72,RR,RCB,2,Rovman Powell,Not out,-,-,16,8,2,1,200.00
72,RR,RCB,2,Ravichandran Ashwin,Not out,-,-,0,0,0,0,0.00
73,RR,SH,2,Yashasvi Jaiswal,Catch,Abdul Samad,Shahbaz Ahmed,42,21,4,3,200.00
73,RR,SH,2,Tom Kohler-Cadmore,Catch,Tripathi,Cummins,10,16,1,0,62.50
73,RR,SH,2,Sanju Samson (c & wk),Catch,Markram,Abhishek Sharma,10,11,1,0,90.91
73,RR,SH,2,Riyan Parag,Catch,Abhishek Sharma,Shahbaz Ahmed,6,10,0,0,60.00
73,RR,SH,2,Dhruv Jurel,Not out,-,-,56,35,7,2,160.00
73,RR,SH,2,Ravichandran Ashwin,Catch,Klaasen,Shahbaz Ahmed,0,3,0,0,0.00
73,RR,SH,2,Shimron Hetmyer,Bowled,-,Abhishek Sharma,4,10,0,0,40.00
73,RR,SH,2,Rovman Powell,Catch,Abhishek Sharma,T Natarajan,6,12,0,0,50.00
73,RR,SH,2,Trent Boult,Not out,-,-,0,3,0,0,0.00
74,KKR,SH,2,Rahmanullah Gurbaz (wk),lbw,-,Shahbaz Ahmed,39,32,5,2,121.88
74,KKR,SH,2,Sunil Narine,Catch,Shahbaz Ahmed,Cummins,6,2,0,1,300.00
74,KKR,SH,2,Venkatesh Iyer,Not out,-,-,52,26,4,3,200.00
74,KKR,SH,2,Shreyas Iyer (c),Not out,-,-,6,3,1,0,200.00
