Match No,Innings,Over,Batter,Bowler,Action,Runs
3,1,1.2, Philip Salt,Marco Jansen,Dot,0
3,1,1.3, Philip Salt,Marco Jansen,Six,6
3,1,1.3, Philip Salt,Marco Jansen,Extra_W,1
3,1,1.4, Philip Salt,Marco Jansen,Six,6
3,1,1.5, Philip Salt,Marco Jansen,Six,6
3,1,1.6, Philip Salt,Marco Jansen,Wicket,0
3,1,2.1, Venkatesh Iyer,Bhuvneshwar,Single,1
3,1,2.2, Philip Salt,Bhuvneshwar,Dot,0
3,1,2.3, Philip Salt,Bhuvneshwar,Dot,0
3,1,2.4, Philip Salt,Bhuvneshwar,Single,1
3,1,2.5, Venkatesh Iyer,Bhuvneshwar,Dot,0
3,1,2.6, Venkatesh Iyer,Bhuvneshwar,Double,2
3,1,3.1, Philip Salt,T Natarajan,Single,1
3,1,3.2, Venkatesh Iyer,T Natarajan,Boundary,4
3,1,3.3, Venkatesh Iyer,T Natarajan,Wicket,0
3,1,3.4, Shreyas Iyer,T Natarajan,Dot,0
3,1,3.5, Shreyas Iyer,T Natarajan,Wicket,0
3,1,3.6, Nitish Rana,T Natarajan,Dot,0
3,1,4.1, Philip Salt,Cummins,Dot,0
3,1,4.2, Philip Salt,Cummins,Single,1
3,1,4.3, Nitish Rana,Cummins,Dot,0
3,1,4.4, Nitish Rana,Cummins,Boundary,4
3,1,4.5, Nitish Rana,Cummins,Dot,0
3,1,4.6, Nitish Rana,Cummins,Double,2
3,1,5.1, Philip Salt,T Natarajan,Single,1
3,1,5.1, Philip Salt,T Natarajan,Extra_W,1
3,1,5.2, Nitish Rana,T Natarajan,Single,1
3,1,5.3, Philip Salt,T Natarajan,Dot,0
3,1,5.4, Philip Salt,T Natarajan,Single,1
3,1,5.5, Nitish Rana,T Natarajan,Dot,0
3,1,5.6, Nitish Rana,T Natarajan,Dot,0
3,1,6.1, Philip Salt,Marco Jansen,Dot,0
3,1,6.2, Philip Salt,Marco Jansen,Double,2
3,1,6.3, Philip Salt,Marco Jansen,Single,1
3,1,6.4, Nitish Rana,Marco Jansen,Single,1
3,1,6.5, Philip Salt,Marco Jansen,Double,2
3,1,6.6, Philip Salt,Marco Jansen,Dot,0
3,1,7.1, Nitish Rana,Markande,Single,1
3,1,7.2, Philip Salt,Markande,Single,1
3,1,7.3, Nitish Rana,Markande,Wicket,0
3,1,7.4, Ramandeep Singh,Markande,Single,1
3,1,7.5, Philip Salt,Markande,Dot,0
3,1,7.6, Philip Salt,Markande,Single,1
3,1,8.1, Philip Salt,Cummins,Single,1
3,1,8.2, Ramandeep Singh,Cummins,Boundary,4
3,1,8.3, Ramandeep Singh,Cummins,Dot,0
3,1,8.4, Ramandeep Singh,Cummins,Single,1
3,1,8.5, Philip Salt,Cummins,Single,1
3,1,8.6, Ramandeep Singh,Cummins,Six,6
3,1,9.1, Philip Salt,Markande,Double,2
3,1,9.2, Philip Salt,Markande,Single,1
3,1,9.3, Ramandeep Singh,Markande,Double,2
3,1,9.4, Ramandeep Singh,Markande,Six,6
3,1,9.5, Ramandeep Singh,Markande,Dot,0
3,1,9.6, Ramandeep Singh,Markande,Dot,0
3,1,10.1, Philip Salt,Marco Jansen,Boundary,4
3,1,10.2, Philip Salt,Marco Jansen,Single,1
3,1,10.3, Ramandeep Singh,Marco Jansen,Dot,0
3,1,10.4, Ramandeep Singh,Marco Jansen,Six,6
3,1,10.5, Ramandeep Singh,Marco Jansen,Single,1
3,1,10.6, Philip Salt,Marco Jansen,Double,2
3,1,11.1, Ramandeep Singh,Shahbaz Ahmed,Dot,0
3,1,11.1, Ramandeep Singh,Shahbaz Ahmed,Extras_N,1
3,1,11.2, Ramandeep Singh,Shahbaz Ahmed,Single,1
3,1,11.3, Philip Salt,Shahbaz Ahmed,Dot,0
3,1,11.4, Philip Salt,Shahbaz Ahmed,Single,1
3,1,11.5, Ramandeep Singh,Shahbaz Ahmed,Single,1
3,1,11.6, Philip Salt,Shahbaz Ahmed,Boundary,4
3,1,12.1, Ramandeep Singh,Cummins,Wicket,0
3,1,12.2, Rinku Singh,Cummins,Boundary,4
3,1,12.3, Rinku Singh,Cummins,Single,1
3,1,12.4, Philip Salt,Cummins,Single,1
3,1,12.5, Rinku Singh,Cummins,Dot,0
3,1,12.6, Rinku Singh,Cummins,Double,2
3,1,13.1, Philip Salt,Markande,Dot,0
3,1,13.2, Philip Salt,Markande,Boundary,4
3,1,13.3, Philip Salt,Markande,Single,1
3,1,13.4, Rinku Singh,Markande,Single,1
3,1,13.5, Philip Salt,Markande,Wicket,0
3,1,13.6, Russell,Markande,Dot,0
3,1,14.1, Rinku Singh,Cummins,Single,1
3,1,14.2, Russell,Cummins,Dot,0
3,1,14.3, Russell,Cummins,Single,1
3,1,14.4, Rinku Singh,Cummins,Single,1
3,1,14.5, Russell,Cummins,Dot,0
3,1,14.6, Russell,Cummins,Single,1
3,1,15.1, Russell,Markande,Six,6
3,1,15.2, Russell,Markande,Dot,0
3,1,15.3, Russell,Markande,Dot,0
3,1,15.4, Russell,Markande,Six,6
3,1,15.5, Russell,Markande,Six,6
3,1,15.6, Russell,Markande,Dot,0
3,1,16.1, Rinku Singh,Bhuvneshwar,Single,1
3,1,16.2, Russell,Bhuvneshwar,Six,6
3,1,16.3, Russell,Bhuvneshwar,Boundary,4
3,1,16.4, Russell,Bhuvneshwar,Single,1
3,1,16.5, Rinku Singh,Bhuvneshwar,Double,2
3,1,16.6, Rinku Singh,Bhuvneshwar,Boundary,4
3,1,17.1, Russell,T Natarajan,Single,1
3,1,17.2, Rinku Singh,T Natarajan,Single,1
3,1,17.3, Russell,T Natarajan,Six,6
3,1,17.3, Russell,T Natarajan,Extra_W,1
3,1,17.3, Russell,T Natarajan,Extra_W,1
3,1,17.4, Russell,T Natarajan,Single,1
3,1,17.5, Rinku Singh,T Natarajan,Dot,0
3,1,17.6, Rinku Singh,T Natarajan,Boundary,4
3,1,18.1, Russell,Bhuvneshwar,Single,1
3,1,18.1, Russell,Bhuvneshwar,Extras_N,1
3,1,18.2, Rinku Singh,Bhuvneshwar,Single,1
3,1,18.3, Russell,Bhuvneshwar,Six,6
3,1,18.4, Russell,Bhuvneshwar,Double,2
3,1,18.4, Russell,Bhuvneshwar,Extra_W,1
3,1,18.5, Russell,Bhuvneshwar,Six,6
3,1,18.6, Russell,Bhuvneshwar,Boundary,4
3,1,19.1, Rinku Singh,T Natarajan,Wicket,0
3,1,19.2, Starc,T Natarajan,Boundary,4
3,1,19.3, Starc,T Natarajan,Single,1
3,1,19.4, Russell,T Natarajan,Single,1
3,1,19.5, Starc,T Natarajan,Single,1
3,1,19.6, Russell,T Natarajan,Single,1
3,2,0.1, Mayank,Starc,Dot,0
3,2,0.2, Mayank,Starc,Dot,0
3,2,0.3, Mayank,Starc,Dot,0
3,2,0.3, Mayank,Starc,Extras_W,5
3,2,0.4, Mayank,Starc,Double,2
3,2,0.5, Mayank,Starc,Boundary,4
3,2,0.6, Mayank,Starc,Single,1
3,2,1.1, Mayank,Harshit Rana,Dot,0
3,2,1.2, Mayank,Harshit Rana,Boundary,4
3,2,1.3, Mayank,Harshit Rana,Dot,0
3,2,1.4, Mayank,Harshit Rana,Single,1
3,2,1.5, Abhishek Sharma,Harshit Rana,Dot,0
3,2,1.6, Abhishek Sharma,Harshit Rana,Dot,0
3,2,2.1, Mayank,Starc,Single,1
3,2,2.2, Abhishek Sharma,Starc,Boundary,4
3,2,2.3, Abhishek Sharma,Starc,Dot,0
3,2,2.4, Abhishek Sharma,Starc,Dot,0
3,2,2.5, Abhishek Sharma,Starc,Single,1
3,2,2.6, Mayank,Starc,Boundary,4
3,2,3.1, Abhishek Sharma,Harshit Rana,Single,1
3,2,3.2, Mayank,Harshit Rana,Dot,0
3,2,3.3, Mayank,Harshit Rana,Double,2
3,2,3.4, Mayank,Harshit Rana,Six,6
3,2,3.5, Mayank,Harshit Rana,Dot,0
3,2,3.6, Mayank,Harshit Rana,Boundary,4
3,2,4.1, Abhishek Sharma,Chakaravarthy,Dot,0
3,2,4.2, Abhishek Sharma,Chakaravarthy,Boundary,4
3,2,4.3, Abhishek Sharma,Chakaravarthy,Six,6
3,2,4.4, Abhishek Sharma,Chakaravarthy,Single,1
3,2,4.5, Mayank,Chakaravarthy,Single,1
3,2,4.6, Abhishek Sharma,Chakaravarthy,Six,6
3,2,5.1, Mayank,Harshit Rana,Double,2
3,2,5.2, Mayank,Harshit Rana,Dot,0
3,2,5.3, Mayank,Harshit Rana,Wicket,0
3,2,5.4, Tripathi,Harshit Rana,Single,1
3,2,5.5, Abhishek Sharma,Harshit Rana,Dot,0
3,2,5.6, Abhishek Sharma,Harshit Rana,Boundary,4
3,2,6.1, Tripathi,Narine,Single,1
3,2,6.2, Abhishek Sharma,Narine,Dot,0
3,2,6.3, Abhishek Sharma,Narine,Dot,0
3,2,6.4, Abhishek Sharma,Narine,Single,1
3,2,6.5, Tripathi,Narine,Dot,0
3,2,6.6, Tripathi,Narine,Dot,0
3,2,7.1, Abhishek Sharma,Russell,Boundary,4
3,2,7.2, Abhishek Sharma,Russell,Wicket,0
3,2,7.3, Markram,Russell,Boundary,4
3,2,7.4, Markram,Russell,Single,1
3,2,7.5, Tripathi,Russell,Dot,0
3,2,7.6, Tripathi,Russell,Single,1
3,2,8.1, Tripathi,Narine,Single,1
3,2,8.2, Markram,Narine,Single,1
3,2,8.3, Tripathi,Narine,Double,2
3,2,8.4, Tripathi,Narine,Single,1
3,2,8.5, Markram,Narine,Double,2
3,2,8.6, Markram,Narine,Single,1
3,2,9.1, Markram,Suyash Sharma,Single,1
3,2,9.2, Tripathi,Suyash Sharma,Six,6
3,2,9.3, Tripathi,Suyash Sharma,Single,1
3,2,9.4, Markram,Suyash Sharma,Boundary,4
3,2,9.5, Markram,Suyash Sharma,Single,1
3,2,9.6, Tripathi,Suyash Sharma,Single,1
3,2,10.1, Tripathi,Narine,Dot,0
3,2,10.2, Tripathi,Narine,Double,2
3,2,10.3, Tripathi,Narine,Single,1
3,2,10.4, Markram,Narine,Single,1
3,2,10.5, Tripathi,Narine,Single,1
3,2,10.6, Markram,Narine,Single,1
3,2,11.1, Markram,Chakaravarthy,Single,1
3,2,11.2, Tripathi,Chakaravarthy,Single,1
3,2,11.3, Markram,Chakaravarthy,Dot,0
3,2,11.4, Markram,Chakaravarthy,Wicket,0
3,2,11.5, Klaasen,Chakaravarthy,Dot,0
3,2,11.6, Klaasen,Chakaravarthy,Single,1
3,2,12.1, Klaasen,Narine,Single,1
3,2,12.2, Tripathi,Narine,Single,1
3,2,12.3, Klaasen,Narine,Single,1
3,2,12.4, Tripathi,Narine,Dot,0
3,2,12.5, Tripathi,Narine,Wicket,0
3,2,12.6, Abdul Samad,Narine,Dot,0
3,2,13.1, Klaasen,Suyash Sharma,Dot,0
3,2,13.2, Klaasen,Suyash Sharma,Single,1
3,2,13.3, Abdul Samad,Suyash Sharma,Dot,0
3,2,13.4, Abdul Samad,Suyash Sharma,Dot,0
3,2,13.5, Abdul Samad,Suyash Sharma,Single,1
3,2,13.6, Klaasen,Suyash Sharma,Double,2
3,2,14.1, Abdul Samad,Chakaravarthy,Single,1
3,2,14.2, Klaasen,Chakaravarthy,Six,6
3,2,14.3, Klaasen,Chakaravarthy,Dot,0
3,2,14.4, Klaasen,Chakaravarthy,Six,6
3,2,14.5, Klaasen,Chakaravarthy,Dot,0
3,2,14.6, Klaasen,Chakaravarthy,Dot,0
3,2,15.1, Abdul Samad,Starc,Single,1
3,2,15.2, Klaasen,Starc,Dot,0
3,2,15.3, Klaasen,Starc,Double,2
3,2,15.4, Klaasen,Starc,Dot,0
3,2,15.5, Klaasen,Starc,Single,1
3,2,15.6, Abdul Samad,Starc,Single,1
3,2,16.1, Abdul Samad,Russell,Six,6
3,2,16.2, Abdul Samad,Russell,Boundary,4
3,2,16.3, Abdul Samad,Russell,Single,1
3,2,16.4, Klaasen,Russell,Single,1
3,2,16.5, Abdul Samad,Russell,Wicket,0
3,2,16.6, Shahbaz Ahmed,Russell,Boundary,4
3,2,17.1, Klaasen,Chakaravarthy,Six,6
3,2,17.2, Klaasen,Chakaravarthy,Double,2
3,2,17.3, Klaasen,Chakaravarthy,Six,6
3,2,17.4, Klaasen,Chakaravarthy,Single,1
3,2,17.5, Shahbaz Ahmed,Chakaravarthy,Six,6
3,2,17.6, Shahbaz Ahmed,Chakaravarthy,Dot,0
3,2,18.1, Klaasen,Starc,Six,6
3,2,18.2, Klaasen,Starc,Dot,0
3,2,18.3, Klaasen,Starc,Six,6
3,2,18.3, Klaasen,Starc,Extra_W,1
3,2,18.4, Klaasen,Starc,Six,6
3,2,18.5, Klaasen,Starc,Single,1
3,2,18.6, Shahbaz Ahmed,Starc,Six,6
3,2,19.1, Klaasen,Harshit Rana,Six,6
3,2,19.2, Klaasen,Harshit Rana,Single,1
3,2,19.3, Shahbaz Ahmed,Harshit Rana,Wicket,0
3,2,19.4, Marco Jansen,Harshit Rana,Single,1
3,2,19.5, Klaasen,Harshit Rana,Wicket,0
3,2,19.6, Cummins,Harshit Rana,Dot,0
4,1,0.1, Jaiswal,Mohsin Khan,Dot,0
4,1,0.2, Jaiswal,Mohsin Khan,Single,1
4,1,0.3, Buttler,Mohsin Khan,Dot,0
4,1,0.4, Buttler,Mohsin Khan,Dot,0
4,1,0.4, Buttler,Mohsin Khan,Extra_W,1
4,1,0.5, Buttler,Mohsin Khan,Single,1
4,1,0.6, Jaiswal,Mohsin Khan,Dot,0
4,1,1.1, Buttler,Naveen-ul-Haq,Double,2
4,1,1.2, Buttler,Naveen-ul-Haq,Boundary,4
4,1,1.3, Buttler,Naveen-ul-Haq,Dot,0
4,1,1.4, Buttler,Naveen-ul-Haq,Dot,0
4,1,1.5, Buttler,Naveen-ul-Haq,Boundary,4
4,1,1.6, Buttler,Naveen-ul-Haq,Wicket,0
4,1,2.1, Jaiswal,Mohsin Khan,Single,1
4,1,2.2, Samson,Mohsin Khan,Single,1
4,1,2.3, Jaiswal,Mohsin Khan,Boundary,4
4,1,2.4, Jaiswal,Mohsin Khan,Boundary,4
4,1,2.5, Jaiswal,Mohsin Khan,Single,1
4,1,2.6, Samson,Mohsin Khan,Dot,0
4,1,3.1, Jaiswal,Naveen-ul-Haq,Double,2
4,1,3.2, Jaiswal,Naveen-ul-Haq,Single,1
4,1,3.3, Samson,Naveen-ul-Haq,Dot,0
4,1,3.4, Samson,Naveen-ul-Haq,Dot,0
4,1,3.5, Samson,Naveen-ul-Haq,Single,1
4,1,3.6, Jaiswal,Naveen-ul-Haq,Boundary,4
4,1,4.1, Samson,Mohsin Khan,Boundary,4
4,1,4.2, Samson,Mohsin Khan,Dot,0
4,1,4.3, Samson,Mohsin Khan,Six,6
4,1,4.4, Samson,Mohsin Khan,Single,1
4,1,4.5, Jaiswal,Mohsin Khan,Six,6
4,1,4.6, Jaiswal,Mohsin Khan,Wicket,0
4,1,5.1, Samson,Krunal Pandya,Single,1
4,1,5.2, Riyan Parag,Krunal Pandya,Dot,0
4,1,5.3, Riyan Parag,Krunal Pandya,Single,1
4,1,5.4, Samson,Krunal Pandya,Single,1
4,1,5.5, Riyan Parag,Krunal Pandya,Single,1
4,1,5.6, Samson,Krunal Pandya,Single,1
4,1,6.1, Samson,Ravi Bishnoi,Single,1
4,1,6.2, Riyan Parag,Ravi Bishnoi,Single,1
4,1,6.3, Samson,Ravi Bishnoi,Single,1
4,1,6.4, Riyan Parag,Ravi Bishnoi,Single,1
4,1,6.5, Samson,Ravi Bishnoi,Dot,0
4,1,6.6, Samson,Ravi Bishnoi,Single,1
4,1,7.1, Samson,Krunal Pandya,Dot,0
4,1,7.2, Samson,Krunal Pandya,Single,1
4,1,7.3, Riyan Parag,Krunal Pandya,Single,1
4,1,7.4, Samson,Krunal Pandya,Single,1
4,1,7.5, Riyan Parag,Krunal Pandya,Single,1
4,1,7.6, Samson,Krunal Pandya,Dot,0
4,1,8.1, Riyan Parag,Yash Thakur,Double,2
4,1,8.2, Riyan Parag,Yash Thakur,Six,6
4,1,8.3, Riyan Parag,Yash Thakur,Single,1
4,1,8.4, Samson,Yash Thakur,Dot,0
4,1,8.5, Samson,Yash Thakur,Six,6
4,1,8.6, Samson,Yash Thakur,Six,6
4,1,9.1, Riyan Parag,Krunal Pandya,Single,1
4,1,9.2, Samson,Krunal Pandya,Single,1
4,1,9.3, Riyan Parag,Krunal Pandya,Single,1
4,1,9.4, Samson,Krunal Pandya,Single,1
4,1,9.5, Riyan Parag,Krunal Pandya,Single,1
4,1,9.6, Samson,Krunal Pandya,Dot,0
4,1,10.1, Riyan Parag,Ravi Bishnoi,Dot,0
4,1,10.2, Riyan Parag,Ravi Bishnoi,Six,6
4,1,10.3, Riyan Parag,Ravi Bishnoi,Single,1
4,1,10.4, Samson,Ravi Bishnoi,Six,6
4,1,10.5, Samson,Ravi Bishnoi,Single,1
4,1,10.6, Riyan Parag,Ravi Bishnoi,Single,1
4,1,11.1, Riyan Parag,Krunal Pandya,Dot,0
4,1,11.2, Riyan Parag,Krunal Pandya,Double,2
4,1,11.3, Riyan Parag,Krunal Pandya,Single,1
4,1,11.4, Samson,Krunal Pandya,Single,1
4,1,11.5, Riyan Parag,Krunal Pandya,Single,1
4,1,11.6, Samson,Krunal Pandya,Single,1
4,1,12.1, Samson,Ravi Bishnoi,Boundary,4
4,1,12.2, Samson,Ravi Bishnoi,Single,1
4,1,12.3, Riyan Parag,Ravi Bishnoi,Single,1
4,1,12.4, Samson,Ravi Bishnoi,Single,1
4,1,12.5, Riyan Parag,Ravi Bishnoi,Single,1
4,1,12.6, Samson,Ravi Bishnoi,Single,1
4,1,13.1, Samson,Yash Thakur,Double,2
4,1,13.2, Samson,Yash Thakur,Single,1
4,1,13.3, Riyan Parag,Yash Thakur,Dot,0
4,1,13.3, Riyan Parag,Yash Thakur,Extra_W,1
4,1,13.4, Riyan Parag,Yash Thakur,Single,1
4,1,13.5, Samson,Yash Thakur,Dot,0
4,1,13.6, Samson,Yash Thakur,Boundary,4
4,1,14.1, Riyan Parag,Naveen-ul-Haq,Boundary,4
4,1,14.1, Riyan Parag,Naveen-ul-Haq,Extra_W,1
4,1,14.2, Riyan Parag,Naveen-ul-Haq,Single,1
4,1,14.3, Samson,Naveen-ul-Haq,Single,1
4,1,14.3, Samson,Naveen-ul-Haq,Extra_W,1
4,1,14.4, Riyan Parag,Naveen-ul-Haq,Six,6
4,1,14.5, Riyan Parag,Naveen-ul-Haq,Wicket,0
4,1,14.6, Hetmyer,Naveen-ul-Haq,Single,1
4,1,15.1, Hetmyer,Ayush Badoni,Single,1
4,1,15.2, Samson,Ayush Badoni,Single,1
4,1,15.3, Hetmyer,Ayush Badoni,Dot,0
4,1,15.4, Hetmyer,Ayush Badoni,Double,2
4,1,15.5, Hetmyer,Ayush Badoni,Single,1
4,1,15.6, Samson,Ayush Badoni,Single,1
4,1,16.1, Samson,Ravi Bishnoi,Single,1
4,1,16.2, Hetmyer,Ravi Bishnoi,Dot,0
4,1,16.3, Hetmyer,Ravi Bishnoi,Wicket,0
4,1,16.4, Dhruv Jurel,Ravi Bishnoi,Dot,0
4,1,16.5, Dhruv Jurel,Ravi Bishnoi,Double,2
4,1,16.6, Dhruv Jurel,Ravi Bishnoi,Six,6
4,1,17.1, Samson,Yash Thakur,Single,1
4,1,17.2, Dhruv Jurel,Yash Thakur,Single,1
4,1,17.3, Samson,Yash Thakur,Single,1
4,1,17.4, Dhruv Jurel,Yash Thakur,Single,1
4,1,17.5, Samson,Yash Thakur,Double,2
4,1,17.6, Samson,Yash Thakur,Six,6
4,1,17.6, Samson,Yash Thakur,Extras_N,1
4,1,18.1, Dhruv Jurel,Naveen-ul-Haq,Dot,0
4,1,18.2, Dhruv Jurel,Naveen-ul-Haq,Double,2
4,1,18.2, Dhruv Jurel,Naveen-ul-Haq,Extra_W,1
4,1,18.2, Dhruv Jurel,Naveen-ul-Haq,Extra_W,1
4,1,18.3, Dhruv Jurel,Naveen-ul-Haq,Single,1
4,1,18.4, Samson,Naveen-ul-Haq,Single,1
4,1,18.5, Dhruv Jurel,Naveen-ul-Haq,Dot,0
4,1,18.6, Dhruv Jurel,Naveen-ul-Haq,Double,2
4,1,19.1, Samson,Mohsin Khan,Dot,0
4,1,19.2, Samson,Mohsin Khan,Single,1
4,1,19.3, Dhruv Jurel,Mohsin Khan,Boundary,4
4,1,19.4, Dhruv Jurel,Mohsin Khan,Single,1
4,1,19.5, Samson,Mohsin Khan,Six,6
4,1,19.6, Samson,Mohsin Khan,Double,2
4,2,0.1, de Kock,Boult,Dot,0
4,2,0.2, de Kock,Boult,Boundary,4
4,2,0.3, de Kock,Boult,Dot,0
4,2,0.4, de Kock,Boult,Dot,0
4,2,0.5, de Kock,Boult,Wicket,0
4,2,0.6, Padikkal,Boult,Dot,0
4,2,1.1, Rahul,Nandre Burger,Dot,0
4,2,1.2, Rahul,Nandre Burger,Dot,0
4,2,1.3, Rahul,Nandre Burger,Dot,0
4,2,1.4, Rahul,Nandre Burger,Boundary,4
4,2,1.5, Rahul,Nandre Burger,Double,2
4,2,1.6, Rahul,Nandre Burger,Dot,0
4,2,2.1, Padikkal,Boult,Dot,0
4,2,2.2, Padikkal,Boult,Wicket,0
4,2,2.3, Ayush Badoni,Boult,Dot,0
4,2,2.4, Ayush Badoni,Boult,Dot,0
4,2,2.5, Ayush Badoni,Boult,Dot,0
4,2,2.6, Ayush Badoni,Boult,Single,1
4,2,3.1, Ayush Badoni,Nandre Burger,Wicket,0
4,2,3.2, Hooda,Nandre Burger,Dot,0
4,2,3.3, Hooda,Nandre Burger,Six,6
4,2,3.4, Hooda,Nandre Burger,Boundary,4
4,2,3.5, Hooda,Nandre Burger,Single,1
4,2,3.6, Rahul,Nandre Burger,Dot,0
4,2,4.1, Hooda,Boult,Boundary,4
4,2,4.2, Hooda,Boult,Single,1
4,2,4.3, Rahul,Boult,Dot,0
4,2,4.4, Rahul,Boult,Boundary,4
4,2,4.5, Rahul,Boult,Dot,0
4,2,4.6, Rahul,Boult,Single,1
4,2,5.1, Rahul,Ashwin,Six,6
4,2,5.1, Rahul,Ashwin,Extras_W,5
4,2,5.2, Rahul,Ashwin,Single,1
4,2,5.3, Hooda,Ashwin,Single,1
4,2,5.4, Rahul,Ashwin,Dot,0
4,2,5.5, Rahul,Ashwin,Single,1
4,2,5.6, Hooda,Ashwin,Single,1
4,2,6.1, Hooda,Avesh Khan,Single,1
4,2,6.2, Rahul,Avesh Khan,Single,1
4,2,6.3, Hooda,Avesh Khan,Six,6
4,2,6.4, Hooda,Avesh Khan,Single,1
4,2,6.5, Rahul,Avesh Khan,Single,1
4,2,6.6, Hooda,Avesh Khan,Dot,0
4,2,7.1, Rahul,Chahal,Double,2
4,2,7.2, Rahul,Chahal,Single,1
4,2,7.3, Hooda,Chahal,Wicket,0
4,2,7.4, Pooran,Chahal,Dot,0
4,2,7.5, Pooran,Chahal,Dot,0
4,2,7.5, Pooran,Chahal,Extra_W,1
4,2,7.6, Pooran,Chahal,Dot,0
4,2,8.1, Rahul,Avesh Khan,Single,1
4,2,8.2, Pooran,Avesh Khan,Single,1
4,2,8.3, Rahul,Avesh Khan,Single,1
4,2,8.4, Pooran,Avesh Khan,Dot,0
4,2,8.5, Pooran,Avesh Khan,Single,1
4,2,8.6, Rahul,Avesh Khan,Single,1
4,2,9.1, Rahul,Chahal,Single,1
4,2,9.2, Pooran,Chahal,Single,1
4,2,9.3, Rahul,Chahal,Dot,0
4,2,9.4, Rahul,Chahal,Single,1
4,2,9.5, Pooran,Chahal,Six,6
4,2,9.6, Pooran,Chahal,Single,1
4,2,10.1, Pooran,Nandre Burger,Single,1
4,2,10.2, Rahul,Nandre Burger,Single,1
4,2,10.3, Pooran,Nandre Burger,Single,1
4,2,10.4, Rahul,Nandre Burger,Six,6
4,2,10.5, Rahul,Nandre Burger,Boundary,4
4,2,10.6, Rahul,Nandre Burger,Boundary,4
4,2,11.1, Pooran,Ashwin,Single,1
4,2,11.2, Rahul,Ashwin,Single,1
4,2,11.3, Pooran,Ashwin,Single,1
4,2,11.4, Rahul,Ashwin,Boundary,4
4,2,11.5, Rahul,Ashwin,Single,1
4,2,11.6, Pooran,Ashwin,Single,1
4,2,12.1, Pooran,Boult,Single,1
4,2,12.2, Rahul,Boult,Single,1
4,2,12.3, Pooran,Boult,Six,6
4,2,12.4, Pooran,Boult,Boundary,4
4,2,12.5, Pooran,Boult,Six,6
4,2,12.6, Pooran,Boult,Double,2
4,2,13.1, Rahul,Ashwin,Double,2
4,2,13.2, Rahul,Ashwin,Single,1
4,2,13.3, Pooran,Ashwin,Dot,0
4,2,13.4, Pooran,Ashwin,Single,1
4,2,13.5, Rahul,Ashwin,Double,2
4,2,13.6, Rahul,Ashwin,Single,1
4,2,14.1, Rahul,Sandeep Sharma,Single,1
4,2,14.2, Pooran,Sandeep Sharma,Single,1
4,2,14.3, Rahul,Sandeep Sharma,Single,1
4,2,14.4, Pooran,Sandeep Sharma,Single,1
4,2,14.5, Rahul,Sandeep Sharma,Dot,0
4,2,14.6, Rahul,Sandeep Sharma,Single,1
4,2,15.1, Rahul,Chahal,Single,1
4,2,15.2, Pooran,Chahal,Six,6
4,2,15.3, Pooran,Chahal,Double,2
4,2,15.4, Pooran,Chahal,Dot,0
4,2,15.5, Pooran,Chahal,Single,1
4,2,15.6, Rahul,Chahal,Single,1
4,2,16.1, Rahul,Sandeep Sharma,Wicket,0
4,2,16.2, S,Sandeep Sharma,Single,1
4,2,16.3, Pooran,Sandeep Sharma,Single,1
4,2,16.4, S,Sandeep Sharma,Single,1
4,2,16.5, Pooran,Sandeep Sharma,Dot,0
4,2,16.6, Pooran,Sandeep Sharma,Boundary,4
4,2,17.1, S,Ashwin,Single,1
4,2,17.2, Pooran,Ashwin,Single,1
4,2,17.3, S,Ashwin,Wicket,0
4,2,17.4, Krunal Pandya,Ashwin,Dot,0
4,2,17.5, Krunal Pandya,Ashwin,Single,1
4,2,17.6, Pooran,Ashwin,Single,1
4,2,18.1, Pooran,Sandeep Sharma,Single,1
4,2,18.1, Pooran,Sandeep Sharma,Extra_W,1
4,2,18.2, Krunal Pandya,Sandeep Sharma,Single,1
4,2,18.3, Pooran,Sandeep Sharma,Boundary,4
4,2,18.4, Pooran,Sandeep Sharma,Dot,0
4,2,18.5, Pooran,Sandeep Sharma,Dot,0
4,2,18.6, Pooran,Sandeep Sharma,Boundary,4
4,2,19.1, Pooran,Avesh Khan,Dot,0
4,2,19.1, Krunal Pandya,Avesh Khan,Extras_W,2
4,2,19.2, Pooran,Avesh Khan,Dot,0
4,2,19.3, Pooran,Avesh Khan,Single,1
4,2,19.4, Krunal Pandya,Avesh Khan,Single,1
4,2,19.5, Pooran,Avesh Khan,Single,1
4,2,19.6, Krunal Pandya,Avesh Khan,Single,1
5,1,0.1, Saha,Hardik Pandya,Boundary,4
5,1,0.2, Saha,Hardik Pandya,Single,1
5,1,0.3, Shubman Gill,Hardik Pandya,Dot,0
5,1,0.4, Shubman Gill,Hardik Pandya,Boundary,4
5,1,0.5, Shubman Gill,Hardik Pandya,Dot,0
5,1,0.6, Shubman Gill,Hardik Pandya,Double,2
5,1,1.1, Saha,Wood,Dot,0
5,1,1.2, Saha,Wood,Single,1
5,1,1.3, Shubman Gill,Wood,Single,1
5,1,1.4, Saha,Wood,Dot,0
5,1,1.5, Saha,Wood,Single,1
5,1,1.6, Shubman Gill,Wood,Boundary,4
5,1,2.1, Saha,Hardik Pandya,Boundary,4
5,1,2.2, Saha,Hardik Pandya,Boundary,4
5,1,2.3, Saha,Hardik Pandya,Single,1
5,1,2.4, Shubman Gill,Hardik Pandya,Dot,0
5,1,2.5, Shubman Gill,Hardik Pandya,Dot,0
