Match_id,Score,Team,Opposite_Team,Innings
32,David Miller    c Pant b Ishant  2 6 0 0 33.33,Gujarat Titans,Delhi Capitals,1
32,Abhinav Manohar    st Pant b Tristan Stubbs  8 14 1 0 57.14,Gujarat Titans,Delhi Capitals,1
32,Rahul Tewatia    lbw b Axar  10 15 1 0 66.67,Gujarat Titans,Delhi Capitals,1
32,Shahrukh Khan    st Pant b Tristan Stubbs  0 1 0 0 0.00,Gujarat Titans,Delhi Capitals,1
32,Rashid Khan    c Pant b Mukesh Kumar  31 24 2 1 129.17,Gujarat Titans,Delhi Capitals,1
32,Mohit Sharma    c Sumit Kumar b Khaleel Ahmed  2 14 0 0 14.29,Gujarat Titans,Delhi Capitals,1
32,Noor Ahmad    b Mukesh Kumar  1 7 0 0 14.29,Gujarat Titans,Delhi Capitals,1
32,Spencer Johnson    not out  1 1 0 0 100.00,Gujarat Titans,Delhi Capitals,1
33,Ishan Kishan (wk)    c Harpreet Brar b Rabada  8 8 1 0 100.00,Mumbai,Punjab Kings,1
33,Rohit    c Harpreet Brar b Sam Curran  36 25 2 3 144.00,Mumbai,Punjab Kings,1
33,Suryakumar Yadav    c Prabhsimran b Sam Curran  78 53 7 3 147.17,Mumbai,Punjab Kings,1
33,Tilak Varma    not out  34 18 2 2 188.89,Mumbai,Punjab Kings,1
33,Hardik Pandya (c)    c Harpreet Brar b Harshal Patel  10 6 0 1 166.67,Mumbai,Punjab Kings,1
33,Tim David    c Sam Curran b Harshal Patel  14 7 2 1 200.00,Mumbai,Punjab Kings,1
33,Romario Shepherd    c Shashank Singh b Harshal Patel  1 2 0 0 50.00,Mumbai,Punjab Kings,1
33,Nabi    run out (Harshal Patel)  0 1 0 0 0.00,Mumbai,Punjab Kings,1
34,Ajinkya Rahane    b Krunal Pandya  36 24 5 1 150.00,Chennai Super Kings,Lucknow Super Giants,1
34,Rachin Ravindra    b Mohsin Khan  0 1 0 0 0.00,Chennai Super Kings,Lucknow Super Giants,1
34,Ruturaj Gaikwad (c)    c Rahul b Yash Thakur  17 13 1 0 130.77,Chennai Super Kings,Lucknow Super Giants,1
34,Ravindra Jadeja    not out  57 40 5 1 142.50,Chennai Super Kings,Lucknow Super Giants,1
34,Shivam Dube    c Rahul b Stoinis  3 8 0 0 37.50,Chennai Super Kings,Lucknow Super Giants,1
34,Sameer Rizvi    st Rahul b Krunal Pandya  1 5 0 0 20.00,Chennai Super Kings,Lucknow Super Giants,1
34,Moeen    c Ayush Badoni b Ravi Bishnoi  30 20 0 3 150.00,Chennai Super Kings,Lucknow Super Giants,1
34,Dhoni (wk)    not out  28 9 3 2 311.11,Chennai Super Kings,Lucknow Super Giants,1
35,Head    c Tristan Stubbs b Kuldeep Yadav  89 32 11 6 278.12,Sunrisers Hyderabad,Delhi Capitals,1
35,Abhishek Sharma    c Axar b Kuldeep Yadav  46 12 2 6 383.33,Sunrisers Hyderabad,Delhi Capitals,1
35,Markram    c Axar b Kuldeep Yadav  1 3 0 0 33.33,Sunrisers Hyderabad,Delhi Capitals,1
35,Klaasen (wk)    b Axar  15 8 0 2 187.50,Sunrisers Hyderabad,Delhi Capitals,1
35,Nitish Reddy    c Warner b Kuldeep Yadav  37 27 2 2 137.04,Sunrisers Hyderabad,Delhi Capitals,1
35,Shahbaz Ahmed    not out  59 29 2 5 203.45,Sunrisers Hyderabad,Delhi Capitals,1
35,Abdul Samad    c Nortje b Mukesh Kumar  13 8 1 1 162.50,Sunrisers Hyderabad,Delhi Capitals,1
35,Cummins (c)    run out (Tristan Stubbs/Mukesh Kumar)  1 1 0 0 100.00,Sunrisers Hyderabad,Delhi Capitals,1
35,Washington Sundar    not out  0 0 0 0 0.00,Sunrisers Hyderabad,Delhi Capitals,1
36,Salt (wk)    c Rajat Patidar b Siraj  48 14 7 3 342.86,Kolkata Knight Riders,Royal Challengers Bengaluru,1
36,Narine    c Kohli b Yash Dayal  10 15 2 0 66.67,Kolkata Knight Riders,Royal Challengers Bengaluru,1
36,Angkrish Raghuvanshi    c Green b Yash Dayal  3 4 0 0 75.00,Kolkata Knight Riders,Royal Challengers Bengaluru,1
36,Venkatesh Iyer    c Lomror b Green  16 8 3 0 200.00,Kolkata Knight Riders,Royal Challengers Bengaluru,1
36,Shreyas Iyer (c)    c du Plessis b Green  50 36 7 1 138.89,Kolkata Knight Riders,Royal Challengers Bengaluru,1
36,Rinku Singh    c Yash Dayal b Lockie Ferguson  24 16 2 1 150.00,Kolkata Knight Riders,Royal Challengers Bengaluru,1
36,Russell    not out  27 20 4 0 135.00,Kolkata Knight Riders,Royal Challengers Bengaluru,1
36,Ramandeep Singh    not out  24 9 2 2 266.67,Kolkata Knight Riders,Royal Challengers Bengaluru,1
37,Sam Curran (c)    lbw b Rashid Khan  20 19 2 0 105.26,Punjab Kings,Gujarat Titans,1
37,Prabhsimran    c W Saha b Mohit Sharma  35 21 3 3 166.67,Punjab Kings,Gujarat Titans,1
37,Rossouw    lbw b Noor Ahmad  9 7 2 0 128.57,Punjab Kings,Gujarat Titans,1
37,Jitesh Sharma (wk)    b Sai Kishore  13 12 0 1 108.33,Punjab Kings,Gujarat Titans,1
37,Livingstone    c Rahul Tewatia b Noor Ahmad  6 9 1 0 66.67,Punjab Kings,Gujarat Titans,1
37,Shashank Singh    c and b Sai Kishore  8 12 0 0 66.67,Punjab Kings,Gujarat Titans,1
37,Ashutosh Sharma    c Mohit Sharma b Sai Kishore  3 8 0 0 37.50,Punjab Kings,Gujarat Titans,1
37,Harpreet Singh    run out (Sai Sudharsan/W Saha)  14 19 0 0 73.68,Punjab Kings,Gujarat Titans,1
37,Harpreet Brar    c Shahrukh Khan b Sai Kishore  29 12 4 1 241.67,Punjab Kings,Gujarat Titans,1
37,Harshal Patel    c Shahrukh Khan b Mohit Sharma  0 1 0 0 0.00,Punjab Kings,Gujarat Titans,1
37,Rabada    not out  1 1 0 0 100.00,Punjab Kings,Gujarat Titans,1
38,Rohit    c Samson b Boult  6 5 1 0 120.00,Mumbai,Rajasthan Royals,1
38,Ishan Kishan (wk)    c Samson b Sandeep Sharma  0 3 0 0 0.00,Mumbai,Rajasthan Royals,1
38,Suryakumar Yadav    c Rovman Powell b Sandeep Sharma  10 8 2 0 125.00,Mumbai,Rajasthan Royals,1
38,Tilak Varma    c Rovman Powell b Sandeep Sharma  65 45 5 3 144.44,Mumbai,Rajasthan Royals,1
38,Nabi    c and b Chahal  23 17 2 1 135.29,Mumbai,Rajasthan Royals,1
38,Nehal Wadhera    c Sandeep Sharma b Boult  49 24 3 4 204.17,Mumbai,Rajasthan Royals,1
38,Hardik Pandya (c)    lbw b Avesh Khan  10 10 1 0 100.00,Mumbai,Rajasthan Royals,1
38,Tim David    c Riyan Parag b Sandeep Sharma  3 5 0 0 60.00,Mumbai,Rajasthan Royals,1
38,Gerald Coetzee    c Hetmyer b Sandeep Sharma  0 1 0 0 0.00,Mumbai,Rajasthan Royals,1
38,Chawla    not out  1 1 0 0 100.00,Mumbai,Rajasthan Royals,1
38,Bumrah    not out  2 1 0 0 200.00,Mumbai,Rajasthan Royals,1
39,Ajinkya Rahane    c Rahul b Matt Henry  1 3 0 0 33.33,Chennai Super Kings,Lucknow Super Giants,1
39,Ruturaj Gaikwad (c)    not out  108 60 12 3 180.00,Chennai Super Kings,Lucknow Super Giants,1
39,Daryl Mitchell    c Deepak Hooda b Yash Thakur  11 10 1 0 110.00,Chennai Super Kings,Lucknow Super Giants,1
39,Ravindra Jadeja    c Rahul b Mohsin Khan  16 19 2 0 84.21,Chennai Super Kings,Lucknow Super Giants,1
39,Shivam Dube    run out (de Kock/Stoinis)  66 27 3 7 244.44,Chennai Super Kings,Lucknow Super Giants,1
39,Dhoni (wk)    not out  4 1 1 0 400.00,Chennai Super Kings,Lucknow Super Giants,1
40,Prithvi Shaw    c Noor Ahmad b Warrier  11 7 2 0 157.14,Delhi Capitals,Gujarat Titans,1
40,Jake Fraser-McGurk    c Noor Ahmad b Warrier  23 14 2 2 164.29,Delhi Capitals,Gujarat Titans,1
40,Axar    c Sai Kishore b Noor Ahmad  66 43 5 4 153.49,Delhi Capitals,Gujarat Titans,1
40,Shai Hope    c Rashid Khan b Warrier  5 6 1 0 83.33,Delhi Capitals,Gujarat Titans,1
40,Pant (c & wk)    not out  88 43 5 8 204.65,Delhi Capitals,Gujarat Titans,1
40,Tristan Stubbs    not out  26 7 3 2 371.43,Delhi Capitals,Gujarat Titans,1
41,Kohli    c Abdul Samad b Jaydev Unadkat  51 43 4 1 118.60,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
41,du Plessis (c)    c Markram b T Natarajan  25 12 3 1 208.33,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
41,Will Jacks    b Markande  6 9 0 0 66.67,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
41,Rajat Patidar    c Abdul Samad b Jaydev Unadkat  50 20 2 5 250.00,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
41,Green    not out  37 20 5 0 185.00,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
41,Lomror    c Cummins b Jaydev Unadkat  7 4 1 0 175.00,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
41,Karthik (wk)    c Abdul Samad b Cummins  11 6 2 0 183.33,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
41,Swapnil Singh    c Abhishek Sharma b T Natarajan  12 6 1 1 200.00,Royal Challengers Bengaluru,Sunrisers Hyderabad,1
42,Salt (wk)    b Sam Curran  75 37 6 6 202.70,Kolkata Knight Riders,Punjab Kings,1
42,Narine    c Bairstow b Rahul Chahar  71 32 9 4 221.88,Kolkata Knight Riders,Punjab Kings,1
42,Venkatesh Iyer    run out (Jitesh Sharma)  39 23 3 2 169.57,Kolkata Knight Riders,Punjab Kings,1
42,Russell    c Harshal Patel b Arshdeep Singh  24 12 2 2 200.00,Kolkata Knight Riders,Punjab Kings,1
42,Shreyas Iyer (c)    c Rabada b Arshdeep Singh  28 10 1 3 280.00,Kolkata Knight Riders,Punjab Kings,1
42,Rinku Singh    c Ashutosh Sharma b Harshal Patel  5 4 1 0 125.00,Kolkata Knight Riders,Punjab Kings,1
42,Ramandeep Singh    not out  6 3 0 1 200.00,Kolkata Knight Riders,Punjab Kings,1
43,Jake Fraser-McGurk    c Nabi b Chawla  84 27 11 6 311.11,Delhi Capitals,Mumbai,1
43,Abishek Porel    c Ishan Kishan b Nabi  36 27 3 1 133.33,Delhi Capitals,Mumbai,1
43,Shai Hope    c Tilak Varma b Luke Wood  41 17 0 5 241.18,Delhi Capitals,Mumbai,1
43,Pant (c & wk)    c Rohit b Bumrah  29 19 2 2 152.63,Delhi Capitals,Mumbai,1
43,Tristan Stubbs    not out  48 25 6 2 192.00,Delhi Capitals,Mumbai,1
43,Axar    not out  11 6 0 1 183.33,Delhi Capitals,Mumbai,1
44,de Kock    b Boult  8 3 2 0 266.67,Lucknow Super Giants,Rajasthan Royals,1
44,Rahul (c & wk)    c Boult b Avesh Khan  76 48 8 2 158.33,Lucknow Super Giants,Rajasthan Royals,1
44,Stoinis    b Sandeep Sharma  0 4 0 0 0.00,Lucknow Super Giants,Rajasthan Royals,1
44,Deepak Hooda    c Rovman Powell b Ashwin  50 31 7 0 161.29,Lucknow Super Giants,Rajasthan Royals,1
44,Pooran    c Boult b Sandeep Sharma  11 11 1 0 100.00,Lucknow Super Giants,Rajasthan Royals,1
44,Ayush Badoni    not out  18 13 1 0 138.46,Lucknow Super Giants,Rajasthan Royals,1
44,Krunal Pandya    not out  15 11 1 0 136.36,Lucknow Super Giants,Rajasthan Royals,1
45,W Saha (wk)    c Karn Sharma b Swapnil Singh  5 4 1 0 125.00,Gujarat Titans,Royal Challengers Bengaluru,1
45,Shubman Gill (c)    c Green b Maxwell  16 19 1 0 84.21,Gujarat Titans,Royal Challengers Bengaluru,1
45,Sai Sudharsan    not out  84 49 8 4 171.43,Gujarat Titans,Royal Challengers Bengaluru,1
45,Shahrukh Khan    b Siraj  58 30 3 5 193.33,Gujarat Titans,Royal Challengers Bengaluru,1
45,David Miller    not out  26 19 2 1 136.84,Gujarat Titans,Royal Challengers Bengaluru,1
46,Ajinkya Rahane    c Shahbaz Ahmed b Bhuvneshwar  9 12 1 0 75.00,Chennai Super Kings,Sunrisers Hyderabad,1
46,Ruturaj Gaikwad (c)    c Nitish Reddy b T Natarajan  98 54 10 3 181.48,Chennai Super Kings,Sunrisers Hyderabad,1
46,Daryl Mitchell    c Nitish Reddy b Jaydev Unadkat  52 32 7 1 162.50,Chennai Super Kings,Sunrisers Hyderabad,1
46,Shivam Dube    not out  39 20 1 4 195.00,Chennai Super Kings,Sunrisers Hyderabad,1
46,Dhoni (wk)    not out  5 2 1 0 250.00,Chennai Super Kings,Sunrisers Hyderabad,1
47,Prithvi Shaw    c Salt b Vaibhav Arora  13 7 3 0 185.71,Delhi Capitals,Kolkata Knight Riders,1
47,Jake Fraser-McGurk    c Venkatesh Iyer b Starc  12 7 1 1 171.43,Delhi Capitals,Kolkata Knight Riders,1
47,Abishek Porel    b Harshit Rana  18 15 2 1 120.00,Delhi Capitals,Kolkata Knight Riders,1
47,Shai Hope    b Vaibhav Arora  6 3 0 1 200.00,Delhi Capitals,Kolkata Knight Riders,1
47,Pant (c & wk)    c Shreyas Iyer b Chakaravarthy  27 20 2 1 135.00,Delhi Capitals,Kolkata Knight Riders,1
47,Axar    b Narine  15 21 2 0 71.43,Delhi Capitals,Kolkata Knight Riders,1
47,Tristan Stubbs    c Salt b Chakaravarthy  4 7 0 0 57.14,Delhi Capitals,Kolkata Knight Riders,1
47,Kushagra    c Salt b Chakaravarthy  1 3 0 0 33.33,Delhi Capitals,Kolkata Knight Riders,1
47,Kuldeep Yadav    not out  35 26 5 1 134.62,Delhi Capitals,Kolkata Knight Riders,1
47,Rasikh Salam    c Shreyas Iyer b Harshit Rana  8 10 1 0 80.00,Delhi Capitals,Kolkata Knight Riders,1
47,Williams    not out  1 2 0 0 50.00,Delhi Capitals,Kolkata Knight Riders,1
48,Ishan Kishan (wk)    c Mayank Yadav b Ravi Bishnoi  32 36 3 0 88.89,Mumbai,Lucknow Super Giants,1
48,Rohit    c Stoinis b Mohsin Khan  4 5 1 0 80.00,Mumbai,Lucknow Super Giants,1
48,Suryakumar Yadav    c Rahul b Stoinis  10 6 0 1 166.67,Mumbai,Lucknow Super Giants,1
48,Tilak Varma    run out (Ravi Bishnoi)  7 11 1 0 63.64,Mumbai,Lucknow Super Giants,1
48,Hardik Pandya (c)    c Rahul b Naveen-ul-Haq  0 1 0 0 0.00,Mumbai,Lucknow Super Giants,1
48,Nehal Wadhera    b Mohsin Khan  46 41 4 2 112.20,Mumbai,Lucknow Super Giants,1
48,Tim David    not out  35 18 3 1 194.44,Mumbai,Lucknow Super Giants,1
48,Nabi    b Mayank Yadav  1 2 0 0 50.00,Mumbai,Lucknow Super Giants,1
48,Gerald Coetzee    not out  1 2 0 0 50.00,Mumbai,Lucknow Super Giants,1
49,Ajinkya Rahane    c Rossouw b Harpreet Brar  29 24 5 0 120.83,Chennai Super Kings,Punjab Kings,1
49,Ruturaj Gaikwad (c)    b Arshdeep Singh  62 48 5 2 129.17,Chennai Super Kings,Punjab Kings,1
49,Shivam Dube    lbw b Harpreet Brar  0 1 0 0 0.00,Chennai Super Kings,Punjab Kings,1
49,Ravindra Jadeja    lbw b Rahul Chahar  2 4 0 0 50.00,Chennai Super Kings,Punjab Kings,1
49,Sameer Rizvi    c Harshal Patel b Rabada  21 23 1 0 91.30,Chennai Super Kings,Punjab Kings,1
49,Moeen    b Rahul Chahar  15 9 1 1 166.67,Chennai Super Kings,Punjab Kings,1
49,Dhoni (wk)    run out (Harshal Patel/Jitesh Sharma)  14 11 1 1 127.27,Chennai Super Kings,Punjab Kings,1
49,Daryl Mitchell    not out  1 1 0 0 100.00,Chennai Super Kings,Punjab Kings,1
50,Head    b Avesh Khan  58 44 6 3 131.82,Sunrisers Hyderabad,Rajasthan Royals,1
50,Abhishek Sharma    c Dhruv Jurel b Avesh Khan  12 10 0 1 120.00,Sunrisers Hyderabad,Rajasthan Royals,1
50,Anmolpreet Singh    c Yashasvi Jaiswal b Sandeep Sharma  5 5 1 0 100.00,Sunrisers Hyderabad,Rajasthan Royals,1
50,Nitish Reddy    not out  76 42 3 8 180.95,Sunrisers Hyderabad,Rajasthan Royals,1
50,Klaasen (wk)    not out  42 19 3 3 221.05,Sunrisers Hyderabad,Rajasthan Royals,1
51,Salt (wk)    c Tilak Varma b N Thushara  5 3 1 0 166.67,Kolkata Knight Riders,Mumbai,1
51,Narine    b Hardik Pandya  8 8 0 1 100.00,Kolkata Knight Riders,Mumbai,1
51,Angkrish Raghuvanshi    c Suryakumar Yadav b N Thushara  13 6 0 2 216.67,Kolkata Knight Riders,Mumbai,1
51,Shreyas Iyer (c)    c Tim David b N Thushara  6 4 1 0 150.00,Kolkata Knight Riders,Mumbai,1
51,Venkatesh Iyer    b Bumrah  70 52 6 3 134.62,Kolkata Knight Riders,Mumbai,1
51,Rinku Singh    c and b Chawla  9 8 2 0 112.50,Kolkata Knight Riders,Mumbai,1
51,Manish Pandey    c (sub)Dewald Brevis b Hardik Pandya  42 31 2 2 135.48,Kolkata Knight Riders,Mumbai,1
51,Russell    run out (N Thushara/Hardik Pandya)  7 2 0 1 350.00,Kolkata Knight Riders,Mumbai,1
51,Ramandeep Singh    c Gerald Coetzee b Bumrah  2 4 0 0 50.00,Kolkata Knight Riders,Mumbai,1
51,Starc    b Bumrah  0 2 0 0 0.00,Kolkata Knight Riders,Mumbai,1
51,Vaibhav Arora    not out  0 0 0 0 0.00,Kolkata Knight Riders,Mumbai,1
52,W Saha (wk)    c Karthik b Siraj  1 7 0 0 14.29,Gujarat Titans,Royal Challengers Bengaluru,1
52,Shubman Gill (c)    c Vijaykumar Vyshak b Siraj  2 7 0 0 28.57,Gujarat Titans,Royal Challengers Bengaluru,1
52,Sai Sudharsan    c Kohli b Green  6 14 0 0 42.86,Gujarat Titans,Royal Challengers Bengaluru,1
52,Shahrukh Khan    run out (Kohli)  37 24 5 1 154.17,Gujarat Titans,Royal Challengers Bengaluru,1
52,David Miller    c Maxwell b Karn Sharma  30 20 3 2 150.00,Gujarat Titans,Royal Challengers Bengaluru,1
52,Rahul Tewatia    c Vijaykumar Vyshak b Yash Dayal  35 21 5 1 166.67,Gujarat Titans,Royal Challengers Bengaluru,1
52,Rashid Khan    b Yash Dayal  18 14 2 1 128.57,Gujarat Titans,Royal Challengers Bengaluru,1
52,Vijay Shankar    c Siraj b Vijaykumar Vyshak  10 7 2 0 142.86,Gujarat Titans,Royal Challengers Bengaluru,1
52,Manav Suthar    c Swapnil Singh b Vijaykumar Vyshak  1 2 0 0 50.00,Gujarat Titans,Royal Challengers Bengaluru,1
52,Mohit Sharma    run out (Karthik/Vijaykumar Vyshak)  0 1 0 0 0.00,Gujarat Titans,Royal Challengers Bengaluru,1
52,Noor Ahmad    not out  0 0 0 0 0.00,Gujarat Titans,Royal Challengers Bengaluru,1
53,Ajinkya Rahane    c Rabada b Arshdeep Singh  9 7 1 0 128.57,Chennai Super Kings,Punjab Kings,1
53,Ruturaj Gaikwad (c)    c Jitesh Sharma b Rahul Chahar  32 21 4 1 152.38,Chennai Super Kings,Punjab Kings,1
53,Daryl Mitchell    lbw b Harshal Patel  30 19 2 1 157.89,Chennai Super Kings,Punjab Kings,1
53,Shivam Dube    c Jitesh Sharma b Rahul Chahar  0 1 0 0 0.00,Chennai Super Kings,Punjab Kings,1
53,Moeen    c Bairstow b Sam Curran  17 20 2 0 85.00,Chennai Super Kings,Punjab Kings,1
53,Ravindra Jadeja    c Sam Curran b Arshdeep Singh  43 26 3 2 165.38,Chennai Super Kings,Punjab Kings,1
53,Santner    c Sam Curran b Rahul Chahar  11 11 1 0 100.00,Chennai Super Kings,Punjab Kings,1
53,Thakur    b Harshal Patel  17 11 2 1 154.55,Chennai Super Kings,Punjab Kings,1
53,Dhoni (wk)    b Harshal Patel  0 1 0 0 0.00,Chennai Super Kings,Punjab Kings,1
53,Tushar Deshpande    not out  0 1 0 0 0.00,Chennai Super Kings,Punjab Kings,1
53,Richard Gleeson    not out  2 2 0 0 100.00,Chennai Super Kings,Punjab Kings,1
54,Salt (wk)    c Rahul b Naveen-ul-Haq  32 14 5 1 228.57,Kolkata Knight Riders,Lucknow Super Giants,1
54,Narine    c (sub)Padikkal b Ravi Bishnoi  81 39 6 7 207.69,Kolkata Knight Riders,Lucknow Super Giants,1
54,Angkrish Raghuvanshi    c Rahul b Yudhvir Singh  32 26 3 1 123.08,Kolkata Knight Riders,Lucknow Super Giants,1
54,Russell    c (sub)K Gowtham b Naveen-ul-Haq  12 8 1 1 150.00,Kolkata Knight Riders,Lucknow Super Giants,1
54,Rinku Singh    c Stoinis b Naveen-ul-Haq  16 11 2 0 145.45,Kolkata Knight Riders,Lucknow Super Giants,1
54,Shreyas Iyer (c)    c Rahul b Yash Thakur  23 15 3 0 153.33,Kolkata Knight Riders,Lucknow Super Giants,1
54,Ramandeep Singh    not out  25 6 1 3 416.67,Kolkata Knight Riders,Lucknow Super Giants,1
54,Venkatesh Iyer    not out  1 1 0 0 100.00,Kolkata Knight Riders,Lucknow Super Giants,1
55,Head    c Tilak Varma b Chawla  48 30 7 1 160.00,Sunrisers Hyderabad,Mumbai,1
55,Abhishek Sharma    c Ishan Kishan b Bumrah  11 16 0 1 68.75,Sunrisers Hyderabad,Mumbai,1
55,Mayank Agarwal    b Anshul Kamboj  5 6 1 0 83.33,Sunrisers Hyderabad,Mumbai,1
55,Nitish Reddy    c Anshul Kamboj b Hardik Pandya  20 15 2 0 133.33,Sunrisers Hyderabad,Mumbai,1
55,Klaasen (wk)    b Chawla  2 4 0 0 50.00,Sunrisers Hyderabad,Mumbai,1
55,Marco Jansen    b Hardik Pandya  17 12 1 1 141.67,Sunrisers Hyderabad,Mumbai,1
55,Shahbaz Ahmed    c Suryakumar Yadav b Hardik Pandya  10 12 0 0 83.33,Sunrisers Hyderabad,Mumbai,1
55,Abdul Samad    lbw b Chawla  3 4 0 0 75.00,Sunrisers Hyderabad,Mumbai,1
55,Cummins (c)    not out  35 17 2 2 205.88,Sunrisers Hyderabad,Mumbai,1
55,Sanvir Singh    not out  8 7 0 0 114.29,Sunrisers Hyderabad,Mumbai,1
56,Jake Fraser-McGurk    c Donovan Ferreira b Ashwin  50 20 7 3 250.00,Delhi Capitals,Rajasthan Royals,1
56,Abishek Porel    c Sandeep Sharma b Ashwin  65 36 7 3 180.56,Delhi Capitals,Rajasthan Royals,1
56,Shai Hope    run out (Sandeep Sharma)  1 1 0 0 100.00,Delhi Capitals,Rajasthan Royals,1
56,Axar    c Riyan Parag b Ashwin  15 10 1 1 150.00,Delhi Capitals,Rajasthan Royals,1
56,Pant (c & wk)    c Boult b Chahal  15 13 0 1 115.38,Delhi Capitals,Rajasthan Royals,1
56,Tristan Stubbs    lbw b Sandeep Sharma  41 20 3 3 205.00,Delhi Capitals,Rajasthan Royals,1
56,Gulbadin    c Ashwin b Boult  19 15 1 1 126.67,Delhi Capitals,Rajasthan Royals,1
56,Rasikh Salam    run out (Shubham Dubey/Samson)  9 3 2 0 300.00,Delhi Capitals,Rajasthan Royals,1
56,Kuldeep Yadav    not out  5 2 1 0 250.00,Delhi Capitals,Rajasthan Royals,1
57,Rahul (c & wk)    c T Natarajan b Cummins  29 33 1 1 87.88,Lucknow Super Giants,Sunrisers Hyderabad,1
57,de Kock    c Nitish Reddy b Bhuvneshwar  2 5 0 0 40.00,Lucknow Super Giants,Sunrisers Hyderabad,1
57,Stoinis    c Sanvir Singh b Bhuvneshwar  3 5 0 0 60.00,Lucknow Super Giants,Sunrisers Hyderabad,1
57,Krunal Pandya    run out (Cummins)  24 21 0 2 114.29,Lucknow Super Giants,Sunrisers Hyderabad,1
57,Pooran    not out  48 26 6 1 184.62,Lucknow Super Giants,Sunrisers Hyderabad,1
57,Ayush Badoni    not out  55 30 9 0 183.33,Lucknow Super Giants,Sunrisers Hyderabad,1
58,Kohli    c Rossouw b Arshdeep Singh  92 47 7 6 195.74,Royal Challengers Bengaluru,Punjab Kings,1
58,du Plessis (c)    c Shashank Singh b Vidhwath Kaverappa  9 7 2 0 128.57,Royal Challengers Bengaluru,Punjab Kings,1
58,Will Jacks    c Harshal Patel b Vidhwath Kaverappa  12 7 1 1 171.43,Royal Challengers Bengaluru,Punjab Kings,1
58,Rajat Patidar    c Bairstow b Sam Curran  55 23 3 6 239.13,Royal Challengers Bengaluru,Punjab Kings,1
58,Green    c Sam Curran b Harshal Patel  46 27 5 1 170.37,Royal Challengers Bengaluru,Punjab Kings,1
58,Karthik (wk)    c Sam Curran b Harshal Patel  18 7 1 2 257.14,Royal Challengers Bengaluru,Punjab Kings,1
58,Lomror    b Harshal Patel  0 2 0 0 0.00,Royal Challengers Bengaluru,Punjab Kings,1
58,Swapnil Singh    not out  1 1 0 0 100.00,Royal Challengers Bengaluru,Punjab Kings,1
59,Sai Sudharsan    c Shivam Dube b Tushar Deshpande  103 51 5 7 201.96,Gujarat Titans,Chennai Super Kings,1
59,Shubman Gill (c)    c Ravindra Jadeja b Tushar Deshpande  104 55 9 6 189.09,Gujarat Titans,Chennai Super Kings,1
59,David Miller    not out  16 11 1 0 145.45,Gujarat Titans,Chennai Super Kings,1
59,Shahrukh Khan    run out (Rachin Ravindra/Simarjeet Singh)  2 3 0 0 66.67,Gujarat Titans,Chennai Super Kings,1
60,Salt (wk)    c Anshul Kamboj b N Thushara  6 5 0 1 120.00,Kolkata Knight Riders,Mumbai,1
60,Narine    b Bumrah  0 1 0 0 0.00,Kolkata Knight Riders,Mumbai,1
60,Venkatesh Iyer    c Suryakumar Yadav b Chawla  42 21 6 2 200.00,Kolkata Knight Riders,Mumbai,1
60,Shreyas Iyer (c)    b Anshul Kamboj  7 10 1 0 70.00,Kolkata Knight Riders,Mumbai,1
60,Nitish Rana    run out (Tilak Varma)  33 23 4 1 143.48,Kolkata Knight Riders,Mumbai,1
60,Russell    c Anshul Kamboj b Chawla  24 14 2 2 171.43,Kolkata Knight Riders,Mumbai,1
60,Rinku Singh    c Ishan Kishan b Bumrah  20 12 0 2 166.67,Kolkata Knight Riders,Mumbai,1
60,Ramandeep Singh    not out  17 8 1 1 212.50,Kolkata Knight Riders,Mumbai,1
60,Starc    not out  2 2 0 0 100.00,Kolkata Knight Riders,Mumbai,1
61,Yashasvi Jaiswal    c Ruturaj Gaikwad b Simarjeet Singh  24 21 3 1 114.29,Rajasthan Royals,Chennai Super Kings,1
61,Jos Buttler    c Tushar Deshpande b Simarjeet Singh  21 25 2 0 84.00,Rajasthan Royals,Chennai Super Kings,1
61,Samson (c & wk)    c Ruturaj Gaikwad b Simarjeet Singh  15 19 0 0 78.95,Rajasthan Royals,Chennai Super Kings,1
61,Riyan Parag    not out  47 35 1 3 134.29,Rajasthan Royals,Chennai Super Kings,1
61,Dhruv Jurel    c Thakur b Tushar Deshpande  28 18 1 2 155.56,Rajasthan Royals,Chennai Super Kings,1
61,Shubham Dubey    c Shivam Dube b Tushar Deshpande  0 1 0 0 0.00,Rajasthan Royals,Chennai Super Kings,1
61,Ashwin    not out  1 1 0 0 100.00,Rajasthan Royals,Chennai Super Kings,1
62,Kohli    c Abishek Porel b Ishant  27 13 1 3 207.69,Royal Challengers Bengaluru,Delhi Capitals,1
62,du Plessis (c)    c Jake Fraser-McGurk b Mukesh Kumar  6 7 1 0 85.71,Royal Challengers Bengaluru,Delhi Capitals,1
62,Will Jacks    c Axar b Kuldeep Yadav  41 29 3 2 141.38,Royal Challengers Bengaluru,Delhi Capitals,1
